module_id	genome	completion
module_379	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_379	GCF_003471825.1_ASM347182v1_genomic	1.0
module_379	GCF_003439415.1_ASM343941v1_genomic	1.0
module_379	GCF_003469715.1_ASM346971v1_genomic	1.0
module_379	GCF_003467575.1_ASM346757v1_genomic	1.0
module_379	GCF_003472045.1_ASM347204v1_genomic	1.0
module_379	GCF_001405775.1_13414_6_6_genomic	1.0
module_379	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_379	GCF_003468605.1_ASM346860v1_genomic	1.0
module_379	GCA_008679285.1_ASM867928v1_genomic	1.0
module_379	GCF_003459965.1_ASM345996v1_genomic	1.0
module_379	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_379	GCF_003469775.1_ASM346977v1_genomic	1.0
module_379	GCF_003437495.1_ASM343749v1_genomic	1.0
module_379	GCF_003469235.1_ASM346923v1_genomic	1.0
module_379	EHA04680_bin.8	1.0
module_379	GCF_003474765.1_ASM347476v1_genomic	1.0
module_379	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_379	GCF_001405935.1_13414_6_56_genomic	1.0
module_379	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_227	EHA05111_bin.128	1.0
module_227	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_227	EHA01281_bin.18	1.0
module_315	EHA03376_bin.12	1.0
module_315	GCF_003459965.1_ASM345996v1_genomic	1.0
module_315	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_315	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_315	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_335	GCA_009774835.1_ASM977483v1_genomic	1.0
module_335	EHA04680_bin.8	1.0
module_335	GCF_003459965.1_ASM345996v1_genomic	1.0
module_335	EHA03390_bin.20	0.5
module_335	EHA04696_bin.132	1.0
module_335	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	1.0
module_335	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_335	EHA05078_bin.42	1.0
module_407	GCA_003464145.1_ASM346414v1_genomic	1.0
module_407	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_407	GCF_003471825.1_ASM347182v1_genomic	1.0
module_407	GCF_003464475.1_ASM346447v1_genomic	1.0
module_407	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_407	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_407	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_407	GCF_001405935.1_13414_6_56_genomic	1.0
module_407	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_407	GCF_001405775.1_13414_6_6_genomic	1.0
module_407	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_456	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_456	GCF_001406015.1_14207_7_71_genomic	1.0
module_456	GCA_008680675.1_ASM868067v1_genomic	1.0
module_520	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_520	GCF_003471825.1_ASM347182v1_genomic	1.0
module_520	GCF_003437495.1_ASM343749v1_genomic	1.0
module_562	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_562	GCF_001405935.1_13414_6_56_genomic	1.0
module_562	GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic	1.0
module_428	GCA_008679655.1_ASM867965v1_genomic	1.0
module_428	GCF_002206325.1_ASM220632v2_genomic	1.0
module_428	GCF_003469235.1_ASM346923v1_genomic	1.0
module_428	GCA_008679285.1_ASM867928v1_genomic	1.0
module_428	GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic	0.17
module_428	GCF_003467575.1_ASM346757v1_genomic	1.0
module_428	GCF_003475725.1_ASM347572v1_genomic	1.0
module_428	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_428	GCF_003468915.1_ASM346891v1_genomic	1.0
module_74	GCA_008679655.1_ASM867965v1_genomic	1.0
module_74	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_74	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_74	GCF_003459965.1_ASM345996v1_genomic	1.0
module_74	GCF_003475725.1_ASM347572v1_genomic	1.0
module_74	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_74	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	1.0
module_74	GCF_003464475.1_ASM346447v1_genomic	1.0
module_74	GCA_009774835.1_ASM977483v1_genomic	1.0
module_74	GCF_003474765.1_ASM347476v1_genomic	1.0
module_74	GCF_003439415.1_ASM343941v1_genomic	0.67
module_74	EHA00531_bin.1	1.0
module_74	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_74	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_74	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_104	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_104	EHA01845_bin.103	1.0
module_104	EHA00535_bin.6	1.0
module_198	EHA02500_bin.116	1.0
module_198	EHA00928_bin.90	1.0
module_198	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_198	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_249	EHA04588_bin.13	1.0
module_249	EHA03376_bin.12	1.0
module_249	GCF_003459965.1_ASM345996v1_genomic	1.0
module_249	EHA01439_bin.44	1.0
module_249	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	0.57
module_249	GCF_001405935.1_13414_6_56_genomic	1.0
module_249	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_274	GCA_008679655.1_ASM867965v1_genomic	1.0
module_274	EHA03161_bin.52	1.0
module_274	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	1.0
module_274	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_274	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	0.33
module_274	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_274	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	1.0
module_274	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_274	GCF_012843465.1_ASM1284346v1_genomic	1.0
module_274	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_274	GCA_030844705.1_ASM3084470v1_genomic	1.0
module_274	EHA03349_bin.40	0.33
module_274	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_274	GCF_001406015.1_14207_7_71_genomic	1.0
module_274	GCA_022771305.1_ASM2277130v1_genomic	1.0
module_274	GCA_030843875.1_ASM3084387v1_genomic	1.0
module_274	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_274	EHA01958_bin.190	1.0
module_274	GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic	1.0
module_274	GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic	1.0
module_274	GCF_020687325.1_ASM2068732v1_genomic	0.67
module_274	GCA_030841945.1_ASM3084194v1_genomic	0.33
module_274	EHA03376_bin.12	1.0
module_274	GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic	1.0
module_274	GCA_008680675.1_ASM868067v1_genomic	1.0
module_274	GCA_030839525.1_ASM3083952v1_genomic	1.0
module_274	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_274	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_274	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_274	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_385	EHA04680_bin.8	1.0
module_385	GCF_001405935.1_13414_6_56_genomic	1.0
module_385	EHA04696_bin.132	1.0
module_385	EHA05078_bin.42	1.0
module_450	GCA_008679655.1_ASM867965v1_genomic	1.0
module_450	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_450	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_450	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	1.0
module_499	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_499	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_499	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_499	GCF_001406015.1_14207_7_71_genomic	1.0
module_499	GCA_022784765.1_ASM2278476v1_genomic	1.0
module_541	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_541	GCF_001405935.1_13414_6_56_genomic	1.0
module_77	GCA_030843875.1_ASM3084387v1_genomic	1.0
module_77	GCA_030844705.1_ASM3084470v1_genomic	1.0
module_77	EHA00531_bin.1	1.0
module_77	EHA01845_bin.103	1.0
module_77	EHA05111_bin.128	1.0
module_77	EHA01281_bin.18	1.0
module_263	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_263	EHA01958_bin.190	1.0
module_263	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	1.0
module_263	GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic	0.4
module_263	GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic	0.2
module_263	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_263	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_263	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_263	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_263	GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic	1.0
module_263	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_280	EHA02500_bin.116	1.0
module_280	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_280	GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic	1.0
module_280	GCA_030841945.1_ASM3084194v1_genomic	1.0
module_651	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_651	GCF_003471825.1_ASM347182v1_genomic	1.0
module_18	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_18	GCA_003464145.1_ASM346414v1_genomic	1.0
module_18	GCF_003475725.1_ASM347572v1_genomic	1.0
module_18	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_18	GCF_003471825.1_ASM347182v1_genomic	1.0
module_18	GCF_018784125.1_ASM1878412v1_genomic	0.33
module_18	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	0.44
module_18	GCF_003439415.1_ASM343941v1_genomic	1.0
module_18	GCA_030839725.1_ASM3083972v1_genomic	0.11
module_18	GCF_003467575.1_ASM346757v1_genomic	1.0
module_18	GCF_003469715.1_ASM346971v1_genomic	1.0
module_18	GCF_003472045.1_ASM347204v1_genomic	1.0
module_18	GCF_001405775.1_13414_6_6_genomic	0.33
module_18	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_18	GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic	0.94
module_18	GCF_003468605.1_ASM346860v1_genomic	1.0
module_18	GCA_008679285.1_ASM867928v1_genomic	1.0
module_18	GCF_003459965.1_ASM345996v1_genomic	1.0
module_18	GCA_030841945.1_ASM3084194v1_genomic	0.67
module_18	GCF_003469775.1_ASM346977v1_genomic	1.0
module_18	GCF_003437495.1_ASM343749v1_genomic	1.0
module_18	GCF_003469235.1_ASM346923v1_genomic	1.0
module_18	GCA_008680675.1_ASM868067v1_genomic	0.44
module_18	EHA00726_bin.13	1.0
module_18	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	0.56
module_18	EHA00531_bin.1	0.61
module_18	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_223	GCA_030843875.1_ASM3084387v1_genomic	1.0
module_223	EHA01281_bin.18	1.0
module_279	EHA02500_bin.116	1.0
module_279	EHA03376_bin.12	1.0
module_358	GCA_009774835.1_ASM977483v1_genomic	1.0
module_358	EHA04680_bin.8	1.0
module_358	EHA03390_bin.20	1.0
module_358	EHA04696_bin.132	1.0
module_358	EHA05078_bin.42	1.0
module_478	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_478	GCF_003468605.1_ASM346860v1_genomic	1.0
module_478	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_478	GCF_003472045.1_ASM347204v1_genomic	1.0
module_584	GCF_003468605.1_ASM346860v1_genomic	1.0
module_584	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_83	GCA_008679655.1_ASM867965v1_genomic	1.0
module_83	EHA00531_bin.1	1.0
module_83	GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic	1.0
module_100	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_100	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	1.0
module_100	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	1.0
module_100	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_100	GCF_003475725.1_ASM347572v1_genomic	1.0
module_100	EHA04696_bin.132	1.0
module_100	GCF_003468915.1_ASM346891v1_genomic	1.0
module_100	GCF_003469775.1_ASM346977v1_genomic	1.0
module_100	GCF_003469235.1_ASM346923v1_genomic	1.0
module_100	EHA04680_bin.8	1.0
module_100	EHA00539_bin.6	0.67
module_100	GCF_003474765.1_ASM347476v1_genomic	1.0
module_100	GCA_030839525.1_ASM3083952v1_genomic	1.0
module_100	EHA00535_bin.6	0.67
module_100	EHA03390_bin.20	1.0
module_100	GCF_003467575.1_ASM346757v1_genomic	1.0
module_100	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_100	EHA05078_bin.42	1.0
module_250	GCA_009774835.1_ASM977483v1_genomic	1.0
module_250	EHA04680_bin.8	1.0
module_250	EHA03390_bin.20	1.0
module_250	EHA01439_bin.44	0.14
module_250	GCF_001406015.1_14207_7_71_genomic	1.0
module_250	EHA04696_bin.132	1.0
module_250	EHA05078_bin.42	1.0
module_380	EHA04680_bin.8	1.0
module_380	GCF_003474765.1_ASM347476v1_genomic	1.0
module_380	EHA04696_bin.132	1.0
module_542	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_542	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_600	GCF_003468915.1_ASM346891v1_genomic	0.83
module_600	GCF_018784195.1_ASM1878419v1_genomic	0.83
module_600	GCF_001406015.1_14207_7_71_genomic	1.0
module_600	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_600	GCF_003471825.1_ASM347182v1_genomic	1.0
module_600	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_600	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_600	GCF_003437495.1_ASM343749v1_genomic	1.0
module_283	EHA02500_bin.116	1.0
module_283	EHA03376_bin.12	1.0
module_338	EHA04680_bin.8	1.0
module_338	EHA03390_bin.20	1.0
module_338	EHA04696_bin.132	1.0
module_338	EHA05078_bin.42	1.0
module_408	GCF_018784195.1_ASM1878419v1_genomic	0.83
module_408	GCA_003464145.1_ASM346414v1_genomic	1.0
module_408	GCF_003475725.1_ASM347572v1_genomic	1.0
module_408	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_408	GCF_003471825.1_ASM347182v1_genomic	1.0
module_408	GCF_018784125.1_ASM1878412v1_genomic	0.83
module_408	GCF_003464475.1_ASM346447v1_genomic	0.83
module_408	GCF_003439415.1_ASM343941v1_genomic	1.0
module_408	GCF_003467575.1_ASM346757v1_genomic	1.0
module_408	GCF_003469715.1_ASM346971v1_genomic	1.0
module_408	GCF_003472045.1_ASM347204v1_genomic	1.0
module_408	GCF_001405775.1_13414_6_6_genomic	1.0
module_408	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_408	GCF_002206325.1_ASM220632v2_genomic	1.0
module_408	GCF_003468605.1_ASM346860v1_genomic	1.0
module_408	GCA_008679285.1_ASM867928v1_genomic	0.67
module_408	GCF_003459965.1_ASM345996v1_genomic	1.0
module_408	GCF_003469775.1_ASM346977v1_genomic	1.0
module_408	GCF_003437495.1_ASM343749v1_genomic	1.0
module_408	GCF_003469235.1_ASM346923v1_genomic	1.0
module_408	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_408	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_408	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_408	GCF_001405935.1_13414_6_56_genomic	0.83
module_408	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_408	GCF_018587995.1_ASM1858799v1_genomic	0.83
module_457	GCA_008680675.1_ASM868067v1_genomic	1.0
module_457	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_457	GCA_030841945.1_ASM3084194v1_genomic	1.0
module_457	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	1.0
module_521	GCF_002206325.1_ASM220632v2_genomic	1.0
module_521	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_521	GCF_003471825.1_ASM347182v1_genomic	1.0
module_521	GCF_003437495.1_ASM343749v1_genomic	1.0
module_563	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_563	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_19	GCA_030843875.1_ASM3084387v1_genomic	1.0
module_19	EHA00531_bin.1	1.0
module_19	GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic	1.0
module_76	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_76	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	1.0
module_76	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_76	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	1.0
module_76	GCA_003464145.1_ASM346414v1_genomic	1.0
module_76	GCF_003471825.1_ASM347182v1_genomic	1.0
module_76	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	1.0
module_76	EHA00539_bin.6	0.4
module_76	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_76	EHA02500_bin.116	0.4
module_76	GCA_030843875.1_ASM3084387v1_genomic	1.0
module_76	EHA01958_bin.190	1.0
module_76	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_76	GCA_022774455.1_ASM2277445v1_genomic	1.0
module_76	GCA_030841945.1_ASM3084194v1_genomic	1.0
module_76	GCA_008680675.1_ASM868067v1_genomic	1.0
module_76	EHA00726_bin.13	1.0
module_76	GCA_030839525.1_ASM3083952v1_genomic	1.0
module_76	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_76	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_76	EHA00531_bin.1	1.0
module_76	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_76	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_76	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_76	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_76	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_76	GCF_003464475.1_ASM346447v1_genomic	1.0
module_76	GCF_003439415.1_ASM343941v1_genomic	1.0
module_76	GCF_003469715.1_ASM346971v1_genomic	1.0
module_76	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_76	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_76	EHA04588_bin.13	1.0
module_76	GCF_003459965.1_ASM345996v1_genomic	1.0
module_76	EHA04575_bin.10	1.0
module_76	GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic	0.6
module_76	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_76	GCA_022784765.1_ASM2278476v1_genomic	1.0
module_76	GCF_003437495.1_ASM343749v1_genomic	1.0
module_76	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	1.0
module_76	EHA03288_bin.14	1.0
module_76	GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic	1.0
module_76	GCF_003474765.1_ASM347476v1_genomic	1.0
module_76	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_76	GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic	1.0
module_76	EHA03351_bin.43	1.0
module_76	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_131	EHA03161_bin.52	1.0
module_131	EHA00539_bin.6	0.5
module_131	GCA_008680675.1_ASM868067v1_genomic	1.0
module_131	GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic	0.67
module_131	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_131	GCF_001405935.1_13414_6_56_genomic	1.0
module_131	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	1.0
module_222	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	1.0
module_222	GCA_022784765.1_ASM2278476v1_genomic	1.0
module_222	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	1.0
module_222	GCF_003469775.1_ASM346977v1_genomic	0.2
module_222	EHA01281_bin.18	1.0
module_222	GCA_008680675.1_ASM868067v1_genomic	1.0
module_222	GCA_030839525.1_ASM3083952v1_genomic	1.0
module_222	GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic	1.0
module_222	GCF_001405935.1_13414_6_56_genomic	1.0
module_222	GCF_001405775.1_13414_6_6_genomic	1.0
module_429	GCF_002206325.1_ASM220632v2_genomic	1.0
module_429	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	1.0
module_429	GCA_008679285.1_ASM867928v1_genomic	1.0
module_617	GCF_003459965.1_ASM345996v1_genomic	1.0
module_617	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_75	GCF_003474765.1_ASM347476v1_genomic	1.0
module_75	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	1.0
module_75	GCA_008679285.1_ASM867928v1_genomic	1.0
module_75	GCA_030839725.1_ASM3083972v1_genomic	1.0
module_75	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_75	EHA00531_bin.1	0.12
module_75	GCF_012843465.1_ASM1284346v1_genomic	0.88
module_75	GCF_018289335.1_ASM1828933v1_genomic	0.38
module_75	GCF_003472045.1_ASM347204v1_genomic	1.0
module_75	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	1.0
module_199	EHA02500_bin.116	1.0
module_199	EHA01958_bin.190	1.0
module_199	GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic	1.0
module_199	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	1.0
module_199	GCA_008679285.1_ASM867928v1_genomic	1.0
module_199	EHA00928_bin.90	0.86
module_199	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	1.0
module_199	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_199	GCF_003469775.1_ASM346977v1_genomic	1.0
module_199	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	1.0
module_199	GCA_020809955.1_ASM2080995v1_genomic	1.0
module_199	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_199	GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic	1.0
module_199	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_253	EHA01634_bin.14	1.0
module_253	EHA03161_bin.52	1.0
module_253	GCF_002206325.1_ASM220632v2_genomic	1.0
module_253	GCF_003468605.1_ASM346860v1_genomic	1.0
module_253	GCA_008679285.1_ASM867928v1_genomic	1.0
module_253	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	0.8
module_253	GCF_003469775.1_ASM346977v1_genomic	0.8
module_253	GCA_030844705.1_ASM3084470v1_genomic	1.0
module_253	EHA03349_bin.40	0.2
module_253	GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic	1.0
module_253	GCA_030839725.1_ASM3083972v1_genomic	1.0
module_253	GCF_003472045.1_ASM347204v1_genomic	1.0
module_253	GCA_022771305.1_ASM2277130v1_genomic	1.0
module_381	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_381	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_381	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_381	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_381	GCF_018784125.1_ASM1878412v1_genomic	0.2
module_381	GCF_003437495.1_ASM343749v1_genomic	1.0
module_381	EHA04680_bin.8	1.0
module_381	GCA_030842705.1_ASM3084270v1_genomic	1.0
module_381	GCF_003439415.1_ASM343941v1_genomic	1.0
module_381	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_381	GCF_003469715.1_ASM346971v1_genomic	1.0
module_381	GCF_001406015.1_14207_7_71_genomic	0.2
module_386	EHA04680_bin.8	1.0
module_386	EHA04696_bin.132	1.0
module_386	EHA05078_bin.42	1.0
module_500	GCF_003474765.1_ASM347476v1_genomic	1.0
module_500	GCF_003459965.1_ASM345996v1_genomic	1.0
module_500	GCA_022784765.1_ASM2278476v1_genomic	1.0
module_500	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	1.0
module_500	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_543	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_543	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_659	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_659	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_659	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_264	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_264	EHA01958_bin.190	0.71
module_264	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_264	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	0.86
module_264	GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic	0.57
module_264	GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic	1.0
module_264	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_264	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_264	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_636	GCF_003474765.1_ASM347476v1_genomic	1.0
module_636	GCF_003468605.1_ASM346860v1_genomic	1.0
